,0
0,5.101179717327961
1,5.101179717327961
2,5.102043239112292
3,5.102447272956616
4,5.103871841090563
5,5.103223118382811
6,5.103459006757028
7,5.103219117936421
8,5.102618002047332
9,5.10489985271026
10,5.105769115107257
11,5.10402278007454
12,5.103921158961235
13,5.1045781589757375
14,5.104642355341928
15,5.10504790674936
16,5.105822454200118
17,5.105097357226961
18,5.106248402306053
19,5.1066327866219945
20,5.107003290871301
21,5.1063362091097595
22,5.106081958498408
23,5.106795790664828
24,5.106504247976357
25,5.106052173104294
26,5.105640306723657
27,5.107163129013395
28,5.107545589758444
29,5.107339016264676
30,5.107558890835025
31,5.107712791982359
32,5.1087272337779615
33,5.109561268969963
34,5.109340318939018
35,5.109241323261434
36,5.108932877052538
37,5.108856601474046
38,5.108316175680109
39,5.107902123390743
40,5.109769072972448
41,5.110650283450201
42,5.110320979447996
43,5.110059570944081
44,5.110280767821957
45,5.111010977568891
46,5.111215846687961
47,5.110650192211403
48,5.1089873347142944
49,5.109239288364871
50,5.108719485783173
51,5.108539444187493
52,5.107761529503804
53,5.109988252032255
54,5.111157994376119
55,5.111652936824796
56,5.113249820056496
57,5.114754534431992
58,5.114622478660771
59,5.114332543068936
60,5.114140281954976
61,5.1151727568325995
62,5.115375409686858
63,5.114409535565818
64,5.1145262927677235
65,5.112731519911427
66,5.11350118890263
67,5.113909650456055
68,5.114833099335591
69,5.114564632374845
70,5.113528712711307
71,5.111666028503545
72,5.110737994170798
73,5.110193487043095
74,5.109153044646925
75,5.108758364599013
76,5.108436244348875
77,5.107750398531336
78,5.106832925688142
79,5.106162121389961
80,5.10566105247844
81,5.107524512480357
82,5.107862277432955
83,5.109338263888127
84,5.109170656369764
85,5.108453650625346
86,5.108278978608396
87,5.109025760246459
88,5.107872503406359
89,5.1077350521870235
90,5.1093980114355055
91,5.109103449902494
92,5.10999336282008
93,5.111220502450391
94,5.109841285963516
95,5.107843900862311
96,5.1068663669471785
97,5.107701664068792
98,5.107610762813221
99,5.108303847594149
100,5.1063897790921535
101,5.10548158212778
102,5.107135514079891
103,5.109110660631357
104,5.108757810023057
105,5.109185920302707
106,5.1085956223500775
107,5.109045229322818
108,5.110054935047511
109,5.109313915990744
110,5.109858619384567
111,5.109918298355152
112,5.112605975471557
113,5.112172479041078
114,5.113233437845527
115,5.1141303976746295
116,5.115270379001473
117,5.115110716142706
118,5.115868452697237
119,5.116197818944522
120,5.115906637711974
121,5.115366233507224
122,5.115822362225303
123,5.1162042546526525
124,5.115736714797812
125,5.11620223927176
126,5.114780092634354
127,5.115859985934633
128,5.1164858721563
129,5.116386934102442
130,5.1171154354632495
131,5.116708168950025
132,5.1194866972168995
133,5.119433368702067
134,5.118988991818839
135,5.119726168962765
136,5.12017098481472
137,5.1202932901637945
138,5.119768436762503
139,5.119202775397099
140,5.119343269168641
141,5.117082312945359
142,5.1185199541699635
143,5.1190792004293195
144,5.11881501577529
145,5.119835986620138
146,5.119025306198695
147,5.1193306574651505
148,5.121060770370258
149,5.119747234966908
150,5.119401193302969
151,5.120985583970802
152,5.119747713944437
153,5.119647048463389
154,5.119768437294336
155,5.120778418068304
156,5.121386815960748
157,5.120438836109709
158,5.122090508471608
159,5.122510558256345
160,5.12174710028219
161,5.122627135351017
162,5.121695141683484
163,5.123465858212243
164,5.123113563879006
165,5.123168047771371
166,5.124861902826677
167,5.126023171481372
168,5.125480500176993
169,5.125526636048289
170,5.125338037046417
171,5.12556988031925
172,5.125394985268728
173,5.124703946241372
174,5.126239220432204
175,5.126262494441877
176,5.127520117952505
177,5.1263990265549415
178,5.127413817343754
179,5.128546177668126
180,5.128747628138663
181,5.128143629454293
182,5.127783304260587
183,5.126699218558706
184,5.127714732832197
185,5.127925625531125
186,5.1270421907436345
187,5.12696116738017
188,5.126502178257426
189,5.126071592491942
190,5.1257223572501225
191,5.1266976973562315
192,5.127621411887789
193,5.128162658121545
194,5.128719007680493
195,5.1285996390780815
196,5.12875383048809
197,5.129476983165439
198,5.129042455886076
199,5.1294561279886075
200,5.129908859061329
201,5.132074634289417
202,5.132973588268173
203,5.13273018082502
204,5.133117062917901
205,5.132746949056941
206,5.13433767711662
207,5.134088363987785
208,5.134340545790467
209,5.134242475774601
210,5.133185759357863
211,5.13351472966508
212,5.134077144853906
213,5.13652814193295
214,5.1374456560350055
215,5.137719802069691
216,5.137701007143158
217,5.138335635308067
218,5.139434546477819
219,5.139762461092006
220,5.139608556213792
221,5.138218144279816
222,5.138467354754049
223,5.138579470841368
224,5.138033967021216
225,5.138043550167761
226,5.13814118849503
227,5.136355961239577
228,5.135616916791748
229,5.134771754217069
230,5.134905328168892
231,5.135648492191451
232,5.136584903267046
233,5.136371254218628
234,5.136074610266119
235,5.136506341544821
236,5.137009876994467
237,5.137180528420019
238,5.137400680961205
239,5.137064860182272
240,5.13646976923767
241,5.135652921789852
242,5.1351033549109175
243,5.135265453346811
244,5.134434735221151
245,5.133213606992508
246,5.135498702054181
247,5.134775414393683
248,5.135675122750975
249,5.136266156981746
250,5.137253634341253
251,5.13822635024498
252,5.139701638153034
253,5.139959772861126
254,5.137714477375106
255,5.136852567891266
256,5.137355506147664
257,5.137750446192732
258,5.137705739197526
259,5.137577518740995
260,5.137936885331353
261,5.136956861846563
262,5.136284580281369
263,5.1380379848555515
264,5.139693189832305
265,5.139704786306874
266,5.139645153703029
267,5.140063112010141
268,5.140726866008286
269,5.140255753834046
270,5.140466410177315
271,5.142351331025347
272,5.1401342485154355
273,5.138826799106149
274,5.137556354305988
275,5.136841386337132
276,5.1362446269538795
277,5.13718227265268
278,5.137440503297302
279,5.13743894397056
280,5.137136567089201
281,5.137653673142306
282,5.138357036275126
283,5.13834301219559
284,5.136918324219888
285,5.1365712596778765
286,5.1365556600838955
287,5.137685014637345
288,5.137209341793383
289,5.138621824298131
290,5.139380881298899
291,5.139727533980903
292,5.139895167453668
293,5.139528317988645
294,5.140509708194434
295,5.141947838954636
296,5.143592441134619
297,5.144304874501216
298,5.144832317860452
299,5.143710819500432
300,5.142293792100967
301,5.142901397814511
302,5.141744972816105
303,5.142639334908491
304,5.143853229398257
305,5.1433499182612765
306,5.142090162353829
307,5.1417760981574965
308,5.141965240593315
309,5.1420278842245075
310,5.1426795547383986
311,5.1426770278980936
312,5.142235206404908
313,5.141848131683386
314,5.143317839242412
315,5.142638079350939
316,5.142218138208516
317,5.142764760328513
318,5.1431173801554
319,5.143069030338512
320,5.142685762983822
321,5.1425797169464875
322,5.141265823551959
323,5.140870602589466
324,5.1409943038745745
325,5.140001466264612
326,5.139589862306811
327,5.1402547128548015
328,5.13960193707623
329,5.140846149623229
330,5.140664377640857
331,5.14077869863322
332,5.1408728043548155
333,5.1412782609072485
334,5.14133197282488
335,5.142200427858198
336,5.140452503183442
337,5.139629221897986
338,5.140112470410044
339,5.140627799213878
340,5.140897139602886
341,5.140942790351901
342,5.142146672273689
343,5.1410195956131925
344,5.140947326536565
345,5.140577991013011
346,5.141587684133646
347,5.142194494907901
348,5.141794690440394
349,5.140022719376695
350,5.140682197167171
351,5.14116270274428
352,5.141300675665195
353,5.141286810199543
354,5.139311174105145
355,5.139337268311028
356,5.138851578932384
357,5.139531485367926
358,5.1403356095619746
359,5.141332351118921
360,5.140695792589656
361,5.141738677727996
362,5.142371992486748
363,5.142598526833247
364,5.142162219493237
365,5.142162219493237
366,5.142946419694569
367,5.144281727796452
368,5.144930516128915
369,5.146388419365635
370,5.148255891109006
371,5.147787018915874
372,5.147970843340568
373,5.147107714732927
374,5.147007978982545
375,5.147538392595363
376,5.147130843181099
377,5.1483608796494575
378,5.148625923022676
379,5.149072584195922
380,5.150712038534567
381,5.1502567475716186
382,5.150558989138037
383,5.150482436262022
384,5.1504769575115095
385,5.1499863172235845
386,5.150398429265792
387,5.15067462612388
388,5.151878166947922
389,5.154365252191064
390,5.155229186048334
391,5.155854288738281
392,5.156808645214039
393,5.157889843649857
394,5.157325551799801
395,5.156571664719329
396,5.15772968793409
397,5.158610432376781
398,5.159269361641517
399,5.161154803792046
400,5.163239253325853
401,5.163527582700128
402,5.163042135310814
403,5.162632372476824
404,5.1620154101889835
405,5.160467018379846
406,5.159210395739101
407,5.1582581011651
408,5.157848482940181
409,5.158109041081882
410,5.157409988483643
411,5.157576315206545
412,5.156806439713843
413,5.157745499973282
414,5.157557372936274
415,5.15729120978277
416,5.1590735363059315
417,5.1586758272274515
418,5.157809248915621
419,5.158270152270395
420,5.158075783647389
421,5.157393642138224
422,5.157751958001601
423,5.1596139168813115
424,5.15960419372302
425,5.1593459927374585
426,5.159818740792846
427,5.160243952532791
428,5.160402374860738
429,5.160217554723052
430,5.159687672112426
431,5.159115998692083
432,5.157711747911731
433,5.156687137871285
434,5.157095909791779
435,5.159111261465717
436,5.158384792868622
437,5.156156888511013
438,5.157561352887102
439,5.158589258668198
440,5.158143416757822
441,5.158643224895159
442,5.157463592901552
443,5.157172490329806
444,5.158207795805004
445,5.158148145314085
446,5.157416380493026
447,5.158098605013187
448,5.159112136466649
449,5.15988199129348
450,5.159929096529525
451,5.158838571567577
452,5.157803793778266
453,5.158530165532013
454,5.158259204783742
455,5.158636336720661
456,5.157308335388277
457,5.158486216271478
458,5.158999292484261
459,5.159611862048619
460,5.158332759162035
461,5.1568032745939565
462,5.156179582654743
463,5.156751379686862
464,5.156937965778498
465,5.158243197421588
466,5.158143736567218
467,5.158897534512319
468,5.159533860401854
469,5.159847762840878
470,5.16057832870672
471,5.16040390536193
472,5.160930789074868
473,5.161455037165638
474,5.1629483274128845
475,5.1629386819408145
476,5.162338461821818
477,5.1633886228143515
478,5.164206090308778
479,5.165229311980565
480,5.166681242734897
481,5.166170630295616
482,5.166256081057253
483,5.166215564287176
484,5.166611526573961
485,5.166474919298613
486,5.166928176354475
487,5.166617926366772
488,5.166509882547546
489,5.168287945361706
490,5.16867595645627
491,5.169057631616116
492,5.169819896300635
493,5.170941064500571
494,5.171302741301773
495,5.172034896023722
496,5.172482428151092
497,5.172800757057408
498,5.173050483761966
499,5.174248595333478
500,5.176376647485899
501,5.178289918066749
502,5.179473074150757
503,5.179265496656978
504,5.1801199937907185
505,5.182394572861044
506,5.182504850000779
507,5.182984133595631
508,5.1824463234665155
509,5.182845993633105
510,5.1816649217552335
511,5.180839917716607
512,5.180481097940655
513,5.181483997314319
514,5.18123425632638
515,5.181212086673801
516,5.180847524987175
517,5.181131741652817
518,5.1805075541157075
519,5.181415665604293
520,5.1824390227148
521,5.183469156890144
522,5.183385366539808
523,5.183565005753928
524,5.184644756791418
525,5.183061175947996
526,5.183323537299776
527,5.182977227550838
528,5.183350342178606
529,5.184048227362947
530,5.183453234132703
531,5.184280717006955
532,5.183656737091584
533,5.182995855648122
534,5.181683357958351
535,5.182633476546037
536,5.1822916974446835
537,5.1819332047173
538,5.182193324174844
539,5.182390960037843
540,5.182391227468037
541,5.183229881123205
542,5.184442492651329
543,5.183934650686158
544,5.18324232965515
545,5.183529228484908
546,5.183417539348366
547,5.183724021948292
548,5.182895846260726
549,5.182630358727126
550,5.181898307715521
551,5.180523704785724
552,5.181521357818444
553,5.181139399641297
554,5.181308453605501
555,5.180646437754553
556,5.181229182748442
557,5.180927552122961
558,5.1822496066781705
559,5.183623932563345
560,5.1846692676110715
561,5.182852746479993
562,5.18305336983492
563,5.182129954606119
564,5.18285223193797
565,5.182573936630682
566,5.182084711059561
567,5.183757752192204
568,5.183732854266444
569,5.183913820401993
570,5.18386482623334
571,5.183336199816096
572,5.184162623831289
573,5.186032768180164
574,5.186257650693111
575,5.184843799645349
576,5.18741885323163
577,5.1882947539453905
578,5.188061306041566
579,5.188845742324863
580,5.189511688920221
581,5.189151275175538
582,5.191544163510452
583,5.190805829989278
584,5.190752492985549
585,5.191312436882906
586,5.192343168878727
587,5.192002041056247
588,5.192537854415014
589,5.191529412497476
590,5.192550761172646
591,5.1935469392660245
592,5.194982419400341
593,5.195231077401508
594,5.196173086772643
595,5.196356586962234
596,5.1970311251598105
597,5.194638458013959
598,5.195514028351287
599,5.195652479634573
600,5.196273196247624
601,5.195061447195384
602,5.19627458539394
603,5.196543882408376
604,5.196315812857811
605,5.195213244406509
606,5.1943585901680285
607,5.194611797189018
608,5.194402033611511
609,5.193591808808334
610,5.19310115089244
611,5.191760187074929
612,5.1928718150636275
613,5.193311514440633
614,5.193895631840634
615,5.194699106771995
616,5.194549641949124
617,5.193939925420172
618,5.194158175200472
619,5.1944067535488605
620,5.195258190153049
621,5.194913266652646
622,5.19570646503487
623,5.19600453746876
624,5.197021178480534
625,5.195850559609414
626,5.195224081738764
627,5.195695896494978
628,5.194986773194623
629,5.193481330478964
630,5.193728431487883
631,5.1945434813639455
632,5.195661028624941
633,5.196694503547753
634,5.197364088335731
635,5.197311646849212
636,5.195961787856509
637,5.195403681846681
638,5.194780380799147
639,5.194121406212585
640,5.195539675951142
641,5.195943845905495
