,51,422,793,1165,1536,1908,2279,2650,3022,3393,3765,4136,4507,4879,5250,5622,5993,6364,6736,7107,7479,7850,8221,8593,8964,9336,9707,10079,10450,10821,11193,11564,11936,12307,12678,13050,13421,13793,14164,14535,14907,15278,15650,16021,16392,16764,17135,17507,17878,18250
0,57.65998942110722,61.6676156728323,55.3571251613777,48.93072811249879,47.941254579497354,51.18427805088904,48.52535458532191,59.198090760692516,66.00937339677168,62.163250574819166,58.44248032691719,54.98561872722374,58.42764849897257,63.146079751968976,69.26649956524619,63.827377758993734,72.24590854553946,83.22120266609161,85.52033671319818,81.43531419352566,79.56668524527169,74.25045464228245,71.90672676177273,58.59722697340183,59.90024548975741,50.90124472156796,57.21206735169342,57.31094613017374,68.11492942902517,68.10585839053932,74.93283398753123,71.25839971932442,76.0095267792762,69.32129384003898,65.78684862963489,59.648474412775286,71.75996134231306,79.58891120749163,67.40970366882354,72.00047173509084,74.75374790313428,66.47781066039362,71.76593632644779,79.98945019768279,85.09458602795266,87.08359211008079,88.85048603000948,72.48735622808533,72.62559686737016,67.99278032240068
1,54.05676943666447,47.852298108978346,49.11996694597485,46.03636704740577,53.21615103490245,62.801935727674945,62.767486616021614,66.4891120525832,70.49949963028322,68.57999294833023,72.61996933011585,72.6614387939239,75.38668322491748,66.15903517633582,61.46381280115126,63.43408377320264,61.18021476604085,54.67691993175729,59.73535459754025,55.533785869205275,41.33160915267939,49.658546082573906,41.460366656556396,36.66056802391096,36.114301900557784,33.292775682747035,30.761658451057183,27.937492342107053,21.863061545754753,21.517749473932405,24.22960692927492,23.149487408236965,23.765958098021805,23.134867983304147,26.83797306182054,25.195746981351437,26.183743692922445,27.529902266602715,26.27973707056281,28.01002774392689,28.31477699885973,36.605634645176885,36.38137371250632,35.69127896283404,33.88548255158275,27.32698997944509,28.652850159320952,30.455272463572545,30.22664590465521,30.88333876815452
2,52.751652571537235,55.70805508593648,53.246985827637076,54.873208455396615,62.57598242239358,61.82540199037996,62.263395512712215,58.47100220263665,67.66098498665299,63.71194269726395,63.733701231985386,74.25474317047575,67.92405838568193,68.47285087297122,81.09590609954913,74.91785532735561,71.35960972309793,75.91922214238944,69.53824749340444,69.2676356324472,65.63917248005184,57.23761361962809,61.4710531182238,66.74480137427618,60.84231075744595,63.29697434203006,70.41356398724842,80.88899053182139,79.88217971809053,82.20694793905656,92.20481960955907,87.87591706671837,77.77788631299809,73.56367686093661,77.6268009601871,82.57794884542736,81.40026995781822,83.02904104127602,88.21817263553346,85.45810386409451,76.97758451701846,75.39909953631451,71.53355498488494,84.56098709063652,84.22662077383445,95.30475417622667,85.5474527582231,99.15006717468682,108.6987726832765,105.33461598903116
3,54.55727495149618,54.771458512903806,46.12851267341813,50.935070192357124,45.79334244600259,49.4690953240522,48.27737087486753,45.76462494353233,44.95145796166601,49.80193277148635,43.13862194717573,41.03597710549174,43.84599635372224,49.9449077765973,59.2562510005205,59.972690699953205,66.34940300713025,71.59135412666629,67.98046765893923,60.997503203335405,63.436476455930496,71.47052926262258,68.45701160672098,68.40009382796158,71.38779549113659,73.02784396973618,78.21953339620813,93.17593562801933,88.9028958732563,94.46810206994574,110.54000171692566,98.9978014614449,107.77017873590653,107.10155248450083,113.72981755290353,110.77638181673893,108.19897611544125,115.89269150270634,104.31595230588167,99.18313771519546,105.60919345424989,126.83163957973997,113.25111040869285,135.76698535354512,132.8848712486213,118.9656781044562,125.83052906473819,114.64420415303398,95.33769781901628,105.91277986375209
4,55.69188626560399,58.43085289740041,52.30060599241108,59.821328784570845,73.31122872970202,95.38654459363218,96.6575294526869,96.9980057637808,93.52596471844038,103.50264180125038,89.90685835773392,82.43585263588618,74.61947279133256,79.87737418172978,82.91983275255026,70.61913012416841,70.72470770038473,73.66604669882226,79.89199324365941,65.51073088663324,75.86595245227574,72.13903029294254,76.31803851912363,64.23508272945843,67.90040967233645,63.457636639722956,67.5392614842044,65.45686281238002,65.16259162566122,73.8068879897541,76.48447356256942,86.23246874349071,78.26400632185124,74.54628997242314,61.34258411341248,55.77385123628929,53.219555922042446,47.15908815930812,47.2227623397904,48.08498125520524,57.767779400993334,60.68661006145322,60.52944984126262,49.832488161225285,51.03161680820604,49.558654352383996,46.92807030410305,42.51468016828101,38.86095620917786,39.87242719489376
5,53.21231600316311,50.81829450814035,58.86849397684572,53.91357398421036,48.468607545502536,45.33474273140757,41.45868576520951,54.94713730885377,53.295112617612425,49.119496457518714,49.63109029464743,49.98655159206878,48.77719733989369,43.0458229191082,45.56480493622083,46.407807547550306,43.19038248599684,42.499737505870215,39.89096653407799,42.756954389690904,44.01945529281839,40.167072312689434,46.23996802464815,48.641269578368046,53.95628454186539,49.576377425977626,50.49174796850659,46.83526292767048,46.51620001321252,44.453830232186135,41.49073423872507,37.58924977373441,34.425283303305186,38.968941902997784,42.20491295236211,57.294040855179745,44.21753920895244,48.066658713832574,45.92867056026325,46.812072903169145,38.011478913118005,35.16347178806696,32.04055546968427,37.62265840452035,42.82070749873977,44.784962496778064,35.55148296694298,37.90422938243958,32.08772467477164,32.505861604078426
6,52.002707106769485,39.72226319955605,35.930670738565816,37.92615997487547,45.20665459779232,44.90992009331069,45.25047308659854,45.948013934118904,47.01014762571015,44.714782948652704,48.10223682406474,55.16570230286308,52.90037991835941,50.01861053423406,47.90862345730506,58.78402485729166,54.42619502646396,59.56514002240186,53.8184193108029,52.6064522496779,50.911279725823086,45.183641797303636,41.46491807950582,41.2780416326063,44.89632856694302,48.39375171645811,46.00631919969881,44.723520719730956,44.14161272114162,45.71296937856418,50.86935490512365,59.53678440362669,55.12542443883109,56.14495207150282,49.74636881748937,44.10935225633345,45.212610976027186,37.085890314014904,32.34684755150764,29.774392124782448,30.508382750769247,31.690277861780302,31.417871989561313,26.68725722888604,29.378332567446755,28.801103047560638,31.136007294596524,29.756638688781514,28.818836139872356,27.94684691176049
7,54.55943592067996,55.384659695202934,74.41764942797329,85.90900439518478,79.22349242119756,78.369112038984,76.66304698883498,79.98439267956063,76.44382131715578,90.9400667547453,91.89850354798536,83.5186242936237,79.17569694215712,68.41470574975267,67.74216062287901,64.2863697890176,55.64564759107146,53.05844199459716,50.937823216940636,47.96651494463786,46.509451677494354,44.847110948808265,43.762446305570336,47.09910870080462,47.69284570513742,55.28420038809522,51.87939217128541,49.302851875001316,43.785436950786135,51.044473701159376,46.67041112466943,57.32083936471249,53.85227015427799,48.51675536406017,49.08573884485257,46.67669324706327,46.850531725438145,48.05997781232509,51.47296098850798,47.084303695862985,44.430165734992265,41.97459010079189,38.62487313487533,32.05135796163867,30.844587822734262,23.928178412389325,26.290269087068268,28.933450594614225,26.867864312976955,29.253451218324688
8,58.38998630390879,53.366518000217305,55.702358298925475,65.49527854839987,58.79658854101081,65.68234618509194,62.84763128923426,57.820282210470175,46.87718626149394,51.528649611716475,48.52950026399628,47.63522686223395,47.36782982087873,43.10347515517378,42.86162333067562,45.60931200835895,48.83481868547709,40.45083087210031,36.37086329220296,39.6174216133362,39.689441944472065,44.95389946680465,39.41171907902733,37.16588785938629,33.42489046761903,41.16631636302953,49.463544366568826,56.005320559962634,60.30860117475247,68.22200057259056,68.74307411416933,71.9530906794657,74.51888912131068,77.73137395269951,73.44994552220587,65.18132369830089,70.34889120721269,86.09078090884456,88.25722138100488,95.06586166051558,90.4547665737087,96.81698250179132,101.49532869302706,103.24020168548257,88.65919208852623,82.69322042054146,74.83722488102984,62.6148523230074,61.10607535807389,62.89719211486298
9,56.09558970920996,65.3862322463708,62.36109273410479,68.31552394033855,60.43992335559373,55.600196528739126,54.9128281951268,51.22753022175793,49.142049210110905,52.329620390492465,53.624767192969415,48.01005380171687,42.49581418363012,45.57971077822259,52.506917867595455,56.80572059280519,70.24376671431364,53.74861163986973,57.08609131862603,58.263104369008744,58.39874537769565,56.361730239522416,68.06301600532682,73.11467453495735,69.72081822154945,54.51060257176641,55.96492608972989,50.7768393969065,61.98013019624276,64.06794165747158,57.363921581053454,59.88051897335896,55.17041488519225,49.61560101042258,56.876328171529316,56.34486361869506,51.07254383117277,59.41005716626648,56.66966169732972,66.84683803271426,59.15314154806434,60.06004422337786,56.5176801462723,56.50067290554633,60.23273564594867,57.47864305374931,54.11701808430003,46.67337306440532,44.84100815018486,41.9151181822781
10,53.62334203965384,56.138395354341974,58.498540704675136,61.19102044905988,61.63972012904269,53.82520153844328,47.14426641145579,45.96494381118823,46.24728849072567,44.065890168654036,38.70138825350553,44.500677000570285,38.734664695763115,36.0956715409437,35.539995953855055,38.5497421923507,38.30515619461179,47.379495828180296,42.81657037539544,51.1579529350794,49.411255846024495,55.705172379073055,56.50886157570847,49.504022563619074,54.746706369234126,54.94004432366671,64.96826623455478,62.12660433091183,57.270801379795586,54.9232743433314,55.39764039445178,50.574875697009496,54.768866732824335,50.96884489781625,51.75455205960899,50.99077997470236,55.02486811270896,60.65429438515784,61.80498226325765,51.33681139670535,46.85265251150133,58.05195864378016,57.06919627842351,59.3876477788686,59.819719729200465,58.23046473148334,50.20699659873346,60.327169006488404,78.53812038032764,74.27745527792501
